audio_file	transcription	duration
Chapter6_103_103.wav	Nimay mashi umersinda, ñuka yuyaypika pachakaman ñukanchikwan ninanta piñarishka kan.	6.356
Chapter6_105_105.wav	Tamiataka yushka mana anchuchinchu, mana churanchu.	4.396875
Chapter6_108_108.wav	Imamanta takay coronavirush nishkaka tiyan yankichiyta.	4.72225
Chapter6_116_116.wav	Shinapash alli uyaychik, comadrikuna.	2.9175
Chapter6_117_117.wav	Tukuy kaypachamamapi, kayta chayta, kaytaka, cambio climático shutiwanmi riksirin.	6.9189375
Chapter6_127_127.wav	Shinapash, cruzmendita iglesiapash torka wasipi, yaku puntashun.	4.8160625
Chapter6_12_12.wav	Hawaniropak ayllullaktapi.	2.4300625
Chapter6_130_130.wav	Teléfonuylla, llakimi kashka.	2.2315625
Chapter6_132_132.wav	Pampi rukunata kayachipaychik.	2.0499375
Chapter6_133_133.wav	Shuk nishkapak shitakwan mushita charin, mana yaku ukumanta llukshina ushanchu.	4.60075
Chapter6_135_135.wav	Kunanllatakunanllatakmi bumperokunaman willakchikrinchik, uchallay glashiamankunanllatak richun.	7.6948125
Chapter6_136_136.wav	Pastorpak ushita ñami llukchirka, wawaka silladeruidaspimi tiyakushka.	5.0133125
Chapter6_139_139.wav	Gumersintapak ushimi, chay trancekuytsa paymi antsikari uchalla willachirka.	5.30025
Chapter6_13_13.wav	Pandimiamanta rimaykuna.	2.3216875
Chapter6_140_140.wav	Kishpiriyta ama ninkapak shamuni ima nulu, manuela ima shutikashpapash.	5.661125
Chapter6_141_141.wav	Yapastor rikurkankichu.	2.5553125
Chapter6_144_144.wav	Ay, shinami manuela.	1.9014375
Chapter6_14_14.wav	Sukta kapitulun.	1.5903125
Chapter6_151_151.wav	Kallaripika pandemia, kunanka yapa tamyaywan, yarkay rikurimun.	5.1296875
Chapter6_155_155.wav	Shinaka tomate wiñankakaman imatapash ruruna kanchik.	3.828375
Chapter6_160_160.wav	Shinami rimana mashi kumay.	1.8248125
Chapter6_172_172.wav	Imapash pintuta, shukami setata, tuyallata, pankukunapi wasimanta chapanakunapi churashunchik.	8.6700625
Chapter6_178_178.wav	Ñuka nini, alcoholdesak, manachu yanapakman.	3.4268125
Chapter6_180_180.wav	Gobernador, mana imatak mañarak kanchik.	2.6184375
Chapter6_181_181.wav	Payka corrupto runakunawanllami purin.	3.1656875
Chapter6_183_183.wav	Ama kayapa alliata visitankapak sakishun.	3.212
Chapter6_185_185.wav	Hawaniropak ayllullaktapi.	2.4485
Chapter6_186_186.wav	Pandimiamanta rimaykuna.	2.320125
Chapter6_21_21.wav	Chaypastor alli ña charishka warmiyun shuk uyachik antamantakunakunawampash kuyspaman rinakurkami.	7.59375
Chapter6_25_25.wav	Chay uyachik antaka paka yalla wamprakuna alli kalli sawan rimarishpallami churarka.	5.88475
Chapter6_26_26.wav	Kay alli kaldesa warmipash shutitaka ninkapapash mana munanichu.	4.7980625
Chapter6_29_29.wav	Shinakunataka laypi rikushpa shina, ashtawan kash, wichkashpa churanami kan.	4.96275
Chapter6_2_2.wav	Chay pastor, kay alli ña charishka warmión, umersintapak, trans ushiy, manuela yarinchik, payta shitankapak munanakurka.	8.863375
Chapter6_31_31.wav	Chaypastur, alli ña charishka warmiwan, chayshuk uyachik ukumantawan, kuyzwanpash alli zapaman rirkakunami.	9.2901875
Chapter6_32_32.wav	Mama kaldesa.	1.3216875
Chapter6_33_33.wav	Mama alli kaldesa.	1.22875
Chapter6_34_34.wav	Shuyapay, shuyapay pushakuy.	2.1966875
Chapter6_36_36.wav	Shimita kallparipay pushakwash.	2.1104375
Chapter6_37_37.wav	Kishpichi, waymumak kallesa.	1.7851875
Chapter6_3_3.wav	Shinapash butillapash supayta churashkashina llukshirkun, ashtak kallpashpalla llukshirkka.	5.579375
Chapter6_48_48.wav	Pushak allkaldesa, yankalla uyachik antami.	3.7085
Chapter6_53_53.wav	Imatak les leyak rikurin?	1.6689375
Chapter6_59_59.wav	Nima delitata na rikunichu.	2.103125
Chapter6_60_60.wav	Huchami kan, pirata uyachik kashkamanta.	3.5683125
Chapter6_61_61.wav	Pirata kashkamanta.	2.0270625
Chapter6_63_63.wav	Mana imatapash Fredipak ñawi pi rikushkanichun, shinapash na kaspichakita na karkiokunata charinichu pipash.	8.4494375
Chapter6_64_64.wav	Imashpatak pirata?	1.0775625
Chapter6_65_65.wav	Telenkomiunikación ukupa permisuta mana charishkamamanta.	4.2359375
Chapter6_67_67.wav	Ñukapachami telecomunikashiyaman rirkani.	3.1489375
Chapter6_68_68.wav	Kipamanka tukuy, formular yukunata huntachirkani, tukuy mañashkakunata, kay ayllullaktapi shuk rariyuk komunitariyata muchurimanta.	10.697375
Chapter6_69_69.wav	Permisota tarirkakllichu?	1.9775
Chapter6_72_72.wav	Pushak alli kaldesa.	1.4815
Chapter6_74_74.wav	Pantashkami kanki pushakwash.	2.02225
Chapter6_76_76.wav	Kikinkanachu silenchakmi nishkatiywan nishkata yachanki.	3.06825
Chapter6_77_77.wav	Shuk antidadakpubli kakillkashkakunata na imatapash kutichikpika, kimsa chunka punchakipa ña respuesta powerable shinami rikurin.	10.45625
Chapter6_78_78.wav	Radioka wayraman rukshirka, kimsa chunkashuk punchapi.	4.1715625
Chapter6_7_7.wav	Haku pasor.	1.0418125
Chapter6_82_82.wav	Ayllullaktamanta warmikuna, wertukunawan kushillami kan.	4.32625
Chapter6_83_83.wav	Lichu kakuna ñami wiñanakun, zanahoriakunata ñami pallanakun.	5.3490625
Chapter6_84_84.wav	Kulantukuna, allwaka, hampi kiwakuna ñami puñashka.	4.9613125
Chapter6_85_85.wav	Husepina, husepina mashi, unkushka purikurka, shinapash kurvita mishashpa ñami kimirimurka.	6.8801875
Chapter6_86_86.wav	Mashikunmari.	1.03525
Chapter6_88_88.wav	Kaytumatakkunaka mana supermerkado pishina, kuyaylla rikurinchu.	4.607375
Chapter6_95_95.wav	Supamarkadopika, kimi kukunawan, o transcani kukuna.	4.692375
Chapter6_96_96.wav	Chaymantami tukuy tomatekuna, chay siri kan.	3.17675
Chapter7_100_100.wav	Kutin, religiónta katikunapaka churay ushankimi.	3.5951875
Chapter7_101_101.wav	Pachakamakta rukashpa maskari yawan purishpa.	3.618
Chapter7_103_103.wav	Shinapash na na ushavio, pitak chayta rukranata yachan.	3.37675
Chapter7_104_104.wav	Huakin, huakin mashi, imprintamantak mashi.	3.582625
Chapter7_106_106.wav	Paymi imprimita ushan, kanpa warmi rurashkakurakunataka.	4.453125
Chapter7_108_108.wav	Kikinkanachu chay sinrometerakun nishkawan churita charinki?	4.0094375
Chapter7_109_109.wav	Ari, mashuksebi.	1.41875
Chapter7_10_10.wav	Kanchik iskapituru.	1.42875
Chapter7_114_114.wav	Plastikuta rantik kullankcito dublashpa, bruchikta churashpa katichu.	4.740375
Chapter7_115_115.wav	Wakin mashi kullata imprimichun.	2.3121875
Chapter7_116_116.wav	Hala shinapash internispipash willachiyta ushankimi.	3.601125
Chapter7_118_118.wav	Allipacha mashuksebi.	2.1415
Chapter7_119_119.wav	Kampak yuyaykunata, tayta diuspintishyapachun.	3.470625
Chapter7_120_120.wav	Pay mashi payper uyaway, ñukata uyaway.	2.7173125
Chapter7_122_122.wav	Kikinta lluswintishachu munashpaka, kayta rurana kanki.	4.509625
Chapter7_123_123.wav	Kimsakurata katushka kipa shukkuta maykanpash diskapasidad charik wawaman kary.	6.490875
Chapter7_126_126.wav	Allipacha, mashi ushaviy, allipacha.	2.4374375
Chapter7_127_127.wav	Shukuna kashna llakikunata mishanakunkaka manka yuyarinkichikchu, Apolu ñurunata, chaymi kani kushina llamkan karka.	8.7884375
Chapter7_128_128.wav	Ari ari, chaytachuelata ñampichurashpa llamtakunata tukuyachinkarin.	4.4563125
Chapter7_12_12.wav	Tuyakumersinda, kushikunimi rikushpa.	3.77175
Chapter7_132_132.wav	Pitak yankayari, kay pandemia chawpipi, yakukunapash kashna llakichikpi apoluñurunaka shuk llakita rurashka.	9.852
Chapter7_134_134.wav	Kurin tukunata, wishankampakman.	3.0015625
Chapter7_13_13.wav	Alcaldesa ñukapash kushillami kani.	2.91425
Chapter7_144_144.wav	Ñuka Martata riksinimi.	1.9716875
Chapter7_145_145.wav	Payka Apolu ñupak warmi kan.	2.094375
Chapter7_14_14.wav	Kikinkunatapash wasinakuna.	2.532875
Chapter7_151_151.wav	Marta ñami yachak chayak.	2.688875
Chapter7_15_15.wav	Ayllupak washtokunaka ñawpaman katikukta uyani.	4.341125
Chapter7_161_161.wav	Apolu ñukutiris, kanka shuk hatun huchachitami charinki.	4.4921875
Chapter7_165_165.wav	Imatapasharkayari.	1.122625
Chapter7_170_170.wav	Imashina aytapash na rikunichu, mashikapuluni.	2.70575
Chapter7_171_171.wav	Puraybakunaka rikuchinmi, kikinkushiyta violashkanki.	3.4241875
Chapter7_174_174.wav	Mikurkaymanta llukshishpa rinki.	2.09425
Chapter7_17_17.wav	Alcaldesa, kay wicharishkakunapika wasipi tantata ruranatapashmi yachakurkanchik.	6.7056875
Chapter7_188_188.wav	Kay llakilla kashkamanta, rimankapak pushak allkaldesa makdalena allala nishkata kayachik muskanchik.	7.1065
Chapter7_189_189.wav	Allichishiy pushak allkaldesa.	2.15525
Chapter7_18_18.wav	Ñukanchik mikunata tarpunata, ama mercadukpilla warkuriyankapak.	4.8615
Chapter7_190_190.wav	Allichishik, Luyula.	1.282375
Chapter7_191_191.wav	Na yapa alli kay willachiywan, shinapash hatun napaykunata kachani, kayami saworia comunitariyata uyakkunaman.	8.5250625
Chapter7_193_193.wav	Pushak allcaldesa, imashpata warmikunata wawakunata llakichikkunaka tiyan.	5.4195625
Chapter7_194_194.wav	Pandemiamantacha kan?	1.5085
Chapter7_195_195.wav	Ña pandemiawanka kashokuna denunchakunapash mirashkami.	4.62925
Chapter7_197_197.wav	Warmikunata wakllichikka unkuytapash yallimi kashka, pandemia tapash yallimi kay mamallaktapi tukuy mundopi.	7.8825
Chapter7_19_19.wav	Ña, shinaka, ushtukunaka nachu yapata mawan wakllishka.	5.0928125
Chapter7_1_1.wav	Kimsa uyachik, kimsa warmi kunami ayllukunapa wertukunata ñawpaman apanakun.	6.232875
Chapter7_205_205.wav	Insesto, taytakunapakrashkukuna, tiyokuna, ruku yayakuna, ninamanchanaymi.	8.5711875
Chapter7_206_206.wav	Kay llakikunata rikushpa kall kaldesa imata rurayta ushanchik.	4.1013125
Chapter7_207_207.wav	Sexualidadmanta tukuyta yachachachina, warmi wawakuna, kari wawakuna tukuytami yachana kan.	7.4478125
Chapter7_208_208.wav	Violensiyatak harka naimi kanchik.	2.273
Chapter7_213_213.wav	Ari, mashikuna, shinapash willachipani shuk mushuk programata rakyukpi surkukrinchik, shuk consultoria nishkiyata.	7.0545625
Chapter7_214_214.wav	Shiktapacha ninki.	1.5703125
Chapter7_217_217.wav	Tayta mamakunapash sexualidadmantaka yachanami kankichik.	4.543
Chapter7_218_218.wav	Allipacha, Lula, chay yuyaykunata, gobierno partemantaka educaciónmi niteriowan rimakrini.	6.9421875
Chapter7_219_219.wav	Yachachikuna shuk special kapashitaciónta charichun, wawakunaman yachachinkapak.	6.366625
Chapter7_222_222.wav	Apolu ñupak warmi, ari, Marta, payka ñuka kumarimi kan.	4.480375
Chapter7_22_22.wav	Yaku kunata yalli urchenta rimaykunapash tiyanmi.	3.0689375
Chapter7_230_230.wav	Hawaniropak ayllullaktapi.	2.422875
Chapter7_231_231.wav	Pandimiamanta rimaykuna.	2.314875
Chapter7_25_25.wav	Chaypankmi shamukanchik alli kaldesa.	2.1634375
Chapter7_30_30.wav	Allkarkesa imashinatak yanapa yushanki?	3.1988125
Chapter7_32_32.wav	Alkaldiapak kambionitatak churakrini, tantachishkamikunakunata apankapak yarhachikkunaman.	7.201875
Chapter7_33_33.wav	Chinapash, bonokunapi pasmi yuyana kanchik.	3.862875
Chapter7_34_34.wav	Imashina takay, bunukunaka, allkaldesa?	3.0346875
Chapter7_35_35.wav	Ñami ñami runokunata kunakunchik pandemiaamanta wichkashkawchilla, comercian tikunaman.	6.3005
Chapter7_36_36.wav	Kunanllatak shuk proyectota puncha, hamankachakrini.	3.6643125
Chapter7_37_37.wav	Tamiamanta llaki apashka habonero ayllulataman, tukuy munisipiopipash.	5.9815
Chapter7_39_39.wav	Alcaldiyaka mikuna, welsakunawan, illatakokuna arrosparotomishki wawakunaman ñu ñu.	7.349125
Chapter7_40_40.wav	Bunuwanpa lapamushka pueblopakimpustokunaka kaypakmi kanaka.	4.765
Chapter7_41_41.wav	Ari, Valkaldesa shinami kana.	2.3824375
Chapter7_42_42.wav	Alcaldisaka alli warmi.	2.282375
Chapter7_46_46.wav	Paymi wono yuyaytaka allkaldía kunsikuman aparka.	3.201625
Chapter7_50_50.wav	Kutin alli tukusha nishka kayta rurakunkin.	3.161
Chapter7_52_52.wav	Ay, tayta riyush, ay, tayta riyush.	2.3610625
Chapter7_53_53.wav	Ima kunatalla rikunchik kay habonirukpak ayllullaktapika.	3.8649375
Chapter7_57_57.wav	Ñuka churipak churakunata katukuniydo, na upshaypiyun.	3.2650625
Chapter7_64_64.wav	Mashkarillatak allichurakuy?	2.133625
Chapter7_65_65.wav	Ama wasima tikrakpi wirushapichun.	2.791875
Chapter7_66_66.wav	Lluchulla kakpirak, kuntak yarishpaka mana allichu kashun mashi.	4.25975
Chapter7_6_6.wav	Shinami, kashnapachatakmi api kuchakunata pawashpa pawashpa alli kalliamanrinakun, yanapayta mañankapak.	8.0463125
Chapter7_75_75.wav	Shinaka imashpatak chay pintukunawan mana maskarillakunata sirankichik?	5.4518125
Chapter7_79_79.wav	Shinapash, tukuykuna maskarillatak charin.	3.16575
Chapter7_80_80.wav	Shinami, shinapash mana tukuykuna kay karitawan kullakunataka charinchuk, mashi.	6.467
Chapter7_81_81.wav	Mana entendinichu.	1.341875
Chapter7_83_83.wav	Kikin nachu rikushkanki, plastiku karitata maskarillapak hawapi churashkataka?	5.8165
Chapter7_84_84.wav	Kikinpa warmi kurapi chay karitata llutakpika mana challi kanka.	4.867875
Chapter7_86_86.wav	Alli yuyaymariy, don Eusebio.	1.7395
Chapter7_87_87.wav	Shinapash chaykullapillata imashpata shuk yuyaykunata nachurankichik.	5.025
Chapter7_8_8.wav	Hawaniropak ayllullaktapi.	2.4645625
Chapter7_94_94.wav	Ñuka kuydarinimi.	1.5521875
Chapter7_98_98.wav	Ari ari, donemushapio.	1.72
Chapter7_9_9.wav	Pandimiamanta rimaykuna.	2.4026875
Chapter8_100_100.wav	A ver ni?	1.1081875
Chapter8_111_111.wav	Bullin nishkata rurakpi, chaymi ñukanchik yuyayta wakllichin, wawakuna.	6.3479375
Chapter8_116_116.wav	Violokiamanta yachachikka sexualidad nishkamantapash yachachikunmi.	5.549625
Chapter8_11_11.wav	Hawaniropak ayllullaktapi.	2.4605625
Chapter8_12_12.wav	Pandimiamanta rimaykuna.	2.3986875
Chapter8_136_136.wav	Chaypimi violación nishka tukun.	3.0040625
Chapter8_137_137.wav	Kampak aychata mana pi kuchuyachun sakikpika, chaytaka violación nishkamik kan.	7.2751875
Chapter8_13_13.wav	Pusak kapitullun.	1.4315
Chapter8_148_148.wav	Tayta cura.	1.1681875
Chapter8_150_150.wav	Kayka ninan emirkintiyami kan.	2.931
Chapter8_151_151.wav	Pandemiatapash yalli, tayta riyush ninanta tamyatak kachamushkatapash yallimi.	7.0020625
Chapter8_155_155.wav	Yachana wasipi, yachachinakun, ideolukiyadakena runishkata.	4.97225
Chapter8_160_160.wav	Machayllaka kayta cura.	2.643
Chapter8_161_161.wav	Yachachikka wawakunataka lluchuyami, shayachikun, tukuykuna paypa kuerputa rikuchun.	8.58625
Chapter8_167_167.wav	Ari, haku, haku, tayta cura.	1.922375
Chapter8_168_168.wav	Tayta diushkuyñachin, supay tantanakuchin.	3.7243125
Chapter8_169_169.wav	Katunllikun mashikuna, evanchelikunawan mana mashiyarishkakunachu.	5.934
Chapter8_170_170.wav	Shinapash kunanka paykunaka shuklla enimikun nishkata charinkuna.	5.3665
Chapter8_172_172.wav	Ideolokía de genero nishka?	2.328125
Chapter8_173_173.wav	Shinaka, kay alli ña charishka warmika kurapamanchu kunankarishka, ima nishpaka paypak iglesiamanta pasurka, ari, manuela paypa ushita salvashkamanta shikan yarishpa sakirikpi yari.	15.48225
Chapter8_175_175.wav	Warmipash, kurapash, kallpa kallpalla yachana wasiman rinakun.	5.14675
Chapter8_17_17.wav	Ñuka tomantakunata rikupay.	1.952
Chapter8_182_182.wav	Chay huchakunata mana kay kriystiyano yachana wasipika kayta ushanchu.	6.1851875
Chapter8_189_189.wav	Kutin, yachana wasikrishyana kashkamantaka, kayka yachana washika tukuypakmi kan.	7.7188125
Chapter8_18_18.wav	Sana urayakunatapash, huyaynllakunami.	2.7551875
Chapter8_190_190.wav	Estadoka laykunishkami kan.	2.730125
Chapter8_191_191.wav	Mana Christianu, budista musulman kanchu.	4.4015625
Chapter8_192_192.wav	Shuk estadolaykomi kan.	2.2535625
Chapter8_193_193.wav	Ate uninkapak munanki?	1.99675
Chapter8_194_194.wav	Mana tayta cura.	1.6653125
Chapter8_197_197.wav	Laykónikuyka tukuy yuyaykuna, tukuy krikuna tiyanasha, mana maykanpash yallishkachu sakirin.	9.373875
Chapter8_198_198.wav	Sexualidadmanta yachachikka, kay llukunapa responsabilidadmi kana.	5.45025
Chapter8_201_201.wav	Yachachina wasipi, educaciónkashun sexuelta charishpa, mana chichu wawa warmikunata charinchinkmanchu.	8.5813125
Chapter8_204_204.wav	Estadoka yanapanami kan, kay sexualidadmanta yachachikunapika.	5.84275
Chapter8_205_205.wav	Ñuka, ñuka piscaliyapi shuk huchachiyta churakrinimi.	4.8221875
Chapter8_212_212.wav	Na kapika shuk tayta cura shamunkshinashpa.	5.4539375
Chapter8_213_213.wav	Rispitashun, mashi.	1.4816875
Chapter8_215_215.wav	Kay habonerokpak ayllullaktapika tukuyllami riksinchik.	4.9340625
Chapter8_217_217.wav	Shinapash, imashina, maypi, mashnatak walli ñari chayka?	6.162125
Chapter8_221_221.wav	Shuk tuk tuk tuk tuk tuk tuk tuk tuk tapukrini.	1.8753125
Chapter8_222_222.wav	Matillakuta sarampiunta kukpi hampirka chay tuk tuk turta maskakrini.	4.4364375
Chapter8_223_223.wav	Yanapawaypirik, mama.	2.0918125
Chapter8_225_225.wav	Kanchami yachanki yanapaway wirkinkaman.	3.72325
Chapter8_226_226.wav	Hawaniropak ayllullaktapi.	2.286875
Chapter8_227_227.wav	Pandimiamanta rimaykuna.	2.385
Chapter8_22_22.wav	Tomatatak karaway?	1.3409375
Chapter8_25_25.wav	Shuk wasipash sepullakunata charipika rantika papakunata kuyta ushanchik.	5.7628125
Chapter8_2_2.wav	Pandimi haawapi, yaku kuntashpapash llakichikmukami.	4.542375
Chapter8_32_32.wav	Nima muneda, nima papernishkakuna.	3.2471875
Chapter8_36_36.wav	Shinami kanku, mersinda.	1.8401875
Chapter8_37_37.wav	Ñukakumari imataka kunankaman yapa llakilla killami kawsakun.	5.1205625
Chapter8_38_38.wav	Apolonio, paypakushaka ñami wichay tukushka.	3.9969375
Chapter8_39_39.wav	Shinapash, paypa ushiguuka violay tukushka, kuyksayu chay runamanta, chaymanta puñuytapash mana ushaymi kawsakun.	10.6106875
Chapter8_41_41.wav	Marta, tukuylla warmikuna, kaypi kashpa, maypi kashpapash ruraytallatak paktachik.	6.902
Chapter8_42_42.wav	Matinllakukka wawarakmari.	2.4365
Chapter8_53_53.wav	Tayta piush, pachakaman.	2.6680625
Chapter8_56_56.wav	Chaykunaka cura kuna, pasterkuna nin.	3.541875
Chapter8_61_61.wav	Papa warmi kakpika, abortuka ña leymi kanman.	4.1351875
Chapter8_63_63.wav	Ñukamatillita ushiguuka yachaytapash na yachanchu, paypak wiksa pi ima pasakukta.	6.198875
Chapter8_64_64.wav	Lanzakun mana alli kanchu.	2.4663125
Chapter8_65_65.wav	Ansi karinchay waklli runapolu ñuka mana kimirinkachu tawka watakunapi.	6.3855
Chapter8_66_66.wav	Alcaldesa mashika paktachirkami.	2.4618125
Chapter8_67_67.wav	Ministerio dedukación ukuman rirka, chaypika tarirkami sexualidad nishkamanta yachachinkapashu autorización pankata.	8.7225
Chapter8_6_6.wav	Alcaldiaka mikuna, welsakkunawan, illatakokuna arrosparotomishki wawakunaman ñu ñu ñu.	7.305
Chapter8_72_72.wav	Rikushun, rikushun, kanta rasita.	2.919625
Chapter8_73_73.wav	Picholami kan.	1.1670625
Chapter8_74_74.wav	Mana, mana, wawa, mana pichula kanchu.	2.9640625
Chapter8_77_77.wav	Ñurpi nipishkun, nipalama.	3.01075
Chapter8_80_80.wav	Chapita yachachik.	1.699125
Chapter8_82_82.wav	Nimachakpita ni chuchiyta.	2.90225
Chapter8_8_8.wav	Munisipi uponokunata kushkapash allipachami kashka.	3.8653125
Chapter8_94_94.wav	Yachachiy, chay partikunaka mapami kan.	3.1866875
Chapter9_100_100.wav	Ishkay waranka dolar kullkikuna.	2.6500625
Chapter9_103_103.wav	Limosna hatun kaktika, asantupash mana krinchachu.	4.316625
Chapter9_104_104.wav	Chay runakunaka minariyaka allimi ninmi.	2.8193125
Chapter9_106_106.wav	Tukuy minami mapayachin, sachakunata yakukunata yakichin.	4.2378125
Chapter9_10_10.wav	Hawaniropak ayllullaktapi.	2.4506875
Chapter9_111_111.wav	Kay minapika ushashka allpatak llukchishpa hatun utukukunata miruranka.	4.5911875
Chapter9_114_114.wav	Tukuy kurita españulkuna apashpa rishka, chaymanta kay ñukanchikmanka espekutashnalla sakishka mana yari.	8.07275
Chapter9_117_117.wav	Chay runakunapa kullkiwanka, radiyuta shinchik yachiyta ushanchik.	4.0523125
Chapter9_118_118.wav	Pandemi atiyashka pachakunapika, chay kullkión kawsayta ushanchikmariy.	4.5895
Chapter9_11_11.wav	Pandimiamanta rimaykuna.	2.3855625
Chapter9_120_120.wav	Llintin haplatumanta ñukanchikpatik ninata saksunchu?	3.35875
Chapter9_121_121.wav	Halakuna ishkay waranka lentehakuna markan, yuyarichik.	4.82525
Chapter9_124_124.wav	Allichu kanki,matillatakun.	2.0283125
Chapter9_12_12.wav	Ishkun, kapitullun.	1.41525
Chapter9_131_131.wav	Kankamarta, ama krinkichu chaysintromi pose abortu nishka rimaykunataka.	4.851125
Chapter9_135_135.wav	Mana kashpaka, tayta yullakichinkak kutinka ama wawata tarik ushachu.	5.5573125
Chapter9_136_136.wav	Ama chaykunata krinkichu, Marta.	2.2483125
Chapter9_138_138.wav	Allimi kanki,matillatakun.	1.883125
Chapter9_140_140.wav	Kikin, Martaka.	1.3035625
Chapter9_144_144.wav	Pashi, hampik, teta diusallik kawsayta karapachun.	3.8614375
Chapter9_146_146.wav	Matillaku yachayna na wasiman tikranka kushilla kankapak.	4.001875
Chapter9_147_147.wav	Marta, kunkakuninmi.	1.720125
Chapter9_154_154.wav	A versinaka mashi Fredy, sumak kawsay uyachik antata pusha.	4.3929375
Chapter9_160_160.wav	Kikinpa empresaka ñukanchikpak mayukunata shinurwan nishka wiñanwan wakrichikrinki.	5.6158125
Chapter9_161_161.wav	Chay mayukunapika runa ayllullaktakunami, ladulla kawsana.	3.7515
Chapter9_167_167.wav	Shinapash, kikinpash indiomi kanki.	2.81725
Chapter9_173_173.wav	Chapurishkakuna kanchik, runamanta, yanamanta, yurakunamantapash chinukunamantapash.	6.203
Chapter9_174_174.wav	Ariustamankwan chapushkashina, panashka mikunakunashna.	4.2283125
Chapter9_175_175.wav	Pero chaytaka mana rimana hunchikchu.	2.3203125
Chapter9_176_176.wav	Imasha nirkani, ñukanchik empresaka mana mapayachinchu.	4.89125
Chapter9_183_183.wav	Willsun wallachimi kani, pushak kani.	2.8685625
Chapter9_184_184.wav	Llu na apeliydonachu.	1.3785625
Chapter9_186_186.wav	Willay, willay Fredy, ima nirkatayri chay runakunaka.	4.096375
Chapter9_193_193.wav	Rikurkanchik, Fred.	1.20875
Chapter9_195_195.wav	Chashnapachu tukushpa, waykuyachishpa, llamkak minaka ashtaka llakipacha mari.	5.932375
Chapter9_197_197.wav	Pirullaktapi imashina kaka marka ayllullaktakuna kawsanakukta, chaypi yanakucha kuri empresanishkaka mapa yachishpa mari sakishka llakichishkamariy.	12.1285625
Chapter9_198_198.wav	Arkintinapitapash yachak chayarkanchik, minalluprera nishkamanta.	4.3239375
Chapter9_19_19.wav	Kay llaktapika abortutaka mana shinay ushanachu.	3.732125
Chapter9_1_1.wav	Ñuka kumari imataka llakillaki kawsakun.	3.6795625
Chapter9_201_201.wav	Ama ni chaytaka hatun llakimari kikki.	3.016625
Chapter9_202_202.wav	Wakirakolumpiapik kashuk karka unmi na tiyan nin.	3.1345
Chapter9_205_205.wav	Shinapash rikunchikmari ashtakatami kay minakuna nishkaka llakichishka, mamallaktakunata ninantami llakichishka wakllichishka mari.	10.26725
Chapter9_207_207.wav	Empresakunamantallami, ima kullkitapash yapankuna.	3.4963125
Chapter9_208_208.wav	Kusta rika llaktami yuyak llaktak kashka.	2.9684375
Chapter9_209_209.wav	Chay llaktapika mana kashna hatun mineria nishkakunataka tiyanchu.	4.23025
Chapter9_20_20.wav	Kanpa, wawa chichuyashkata yachak chayashpaka ishkantitami wichkashpa sakinka Marta.	5.9450625
Chapter9_222_222.wav	Hawaniropak ayllullaktapi.	2.4056875
Chapter9_223_223.wav	Pandimiamanta rimaykuna.	2.307625
Chapter9_25_25.wav	Shinapash abortu huchawanka mana llakiykunata kan pichay ushanami kan.	5.307625
Chapter9_35_35.wav	Mana Marta.	1.21225
Chapter9_36_36.wav	Impriyun nishkami kan.	1.819125
Chapter9_38_38.wav	Chaytaka maykan scientificupash yachan.	2.8871875
Chapter9_39_39.wav	Shinaka kallarise mana kunapi ushariymi piksakuta shayachiyta, nima hucha mana tiyankachu.	7.105375
Chapter9_40_40.wav	Matill rikuka mashna semanatak charin?	2.8168125
Chapter9_48_48.wav	Rikuy Marta.	1.600625
Chapter9_49_49.wav	Kay tukuy mamallakkakunapi, pichka chunka waranka warmikuna, wawa warmikunapash pakalla abortumanta wañunakun, hatun makanakuykunapi wañukpishina.	12.043625
Chapter9_50_50.wav	Shinapash ñuka ayllullaktapika kawsayta munanchik nikuna, provida nishkakuna, shulluytaka mana uyana yachinka.	8.0309375
Chapter9_53_53.wav	Hampik, wirkan mama alli kawsayta karapachun.	3.73125
Chapter9_54_54.wav	Yupaychani Martita.	1.5105625
Chapter9_55_55.wav	Ñuka churi Fredita uyachik antata pushakshinami kan.	3.8613125
Chapter9_57_57.wav	Uyachik antaka, huakik mashipakpimi sakirin.	3.348
Chapter9_60_60.wav	Shinami coronadormi kani.	2.199375
Chapter9_61_61.wav	Kaypika ayllushina kullpillatatak tantanakushpa llamkanchik.	3.243375
Chapter9_64_64.wav	Kunanpantinmiamanta tukuylla shinchik watarishkami kanchik.	4.4455625
Chapter9_65_65.wav	Uyachik antakunaka, anushikunata yallichishpami kawsan, nachu?	4.6881875
Chapter9_67_67.wav	Ñukanchik empresaka, kankunaka ashtaka uyakunata charin nishpami shuk hatun publicidad nishkata churankapak shamushkanchik.	10.066
Chapter9_69_69.wav	Niway, maykan takikinpaympashaka?	2.672
Chapter9_70_70.wav	Gurdenkan, snishka.	1.9025
Chapter9_72_72.wav	Kuriy, minería.	1.2848125
Chapter9_73_73.wav	Ministerio de energia y rikurtsun naturales, noranawables nishkami ñukanchikman concesional.	6.8245
Chapter9_75_75.wav	Kayka yayakatun minami kakrin.	3.3101875
Chapter9_76_76.wav	Chay hatun, modernukunami.	2.278625
Chapter9_77_77.wav	Willachiway, kaymi na takamaypita rurakrinkichik?	3.029375
Chapter9_7_7.wav	Kay shinami ashtaka wawakuna pandemiapi llaki aparkakuna.	4.5144375
