model_id	filename	reference	hyp
omniASR_LLM_1B	Chapter16_181_181.wav	Kikinka allimi alcaldia ukupi llamkakushkanki.	kikinka alimi alcaldia ukupi llamkajushkanki
omniASR_LLM_1B	Chapter16_184_184.wav	Kunan ña alli sinchi tantanakuy político wiñachishkata charikrinchik.	kunan ña ali sinchi tantanajuy político wiñachishkata charigrinchi
omniASR_LLM_1B	Chapter16_185_185.wav	Shinaka, pitatak alcaldiapakka candidatota churashun?	shinaka pitatak alcaldeapakka candidatota churashun
omniASR_LLM_1B	Chapter16_186_186.wav	Ay, chaytaka ñami kipaman rikushun, don Amaru.	chaytaka ñami jipaman rikushun don amaru
omniASR_LLM_1B	Chapter16_18_18.wav	Payka allipachata radiota ñawpaman apakun.	payka ali pachata radiota ñawpaman apakun
omniASR_LLM_1B	Chapter16_190_190.wav	Allipachama kapan, alcaldesa.	ali pachamakapan alcaldesa
omniASR_LLM_1B	Chapter16_191_191.wav	Pastor, imatachari yachay chayarkani.	pastor y mata chari yachaychayarkani
omniASR_LLM_1B	Chapter16_193_193.wav	Pi nishkata ama willashpalla, milagrota rurashkata willay.	pi nishcata ama huillashpalla milagrota rurashcata huillai
omniASR_LLM_1B	Chapter16_197_197.wav	Pastor, shulluchikkuna tantanakunakun.	pastor shuyuchikuna tantanajunakun
omniASR_LLM_1B	Chapter16_199_199.wav	Chayshukpika apendicitisllami kashka karka.	chayshukpika apendisintillami kashka karka
omniASR_LLM_1B	Chapter16_19_19.wav	Kanpa churika sinchi llamkak wamprami kan, Eusebio.	kanpak churika shinchi llamkan wambrami kan eusebio
omniASR_LLM_1B	Chapter16_1_1.wav	Sumak kawsay uyachik anta Amazoníapi llakikuna hawa willachishka purinakunkakaman.	sumak kawsay uyachiyanta amazoniapi llakikunajawa willachishka purinakunkakaman
omniASR_LLM_1B	Chapter16_200_200.wav	Mana, pastor, kayka shuk layami kan.	mana pastor kayka shuk layami kan
omniASR_LLM_1B	Chapter16_203_203.wav	Ña niwaylla, ama Moiséspak ñawpapi shayakukshinataka chariychu.	ña niwaylla ama moisespak ñawpakpi shayakukshinata kacharichu
omniASR_LLM_1B	Chapter16_204_204.wav	Pastor, chay runakunaka alcaldesa Magdalenawan shuk partido políticota wiñachinkapakmi tantanakunakun.	pastor chay runakunaka alcaldesa magdalenawan shuk partido politicota wiñachinkapakmi tantanajunakun
omniASR_LLM_1B	Chapter16_206_206.wav	Paykunapa tantanakuypa bandera.	paykunapa tantanakuypa bandera
omniASR_LLM_1B	Chapter16_207_207.wav	Ima bandera, ima bandera, paniku?	ima bandera ima bandera paniku
omniASR_LLM_1B	Chapter16_208_208.wav	Ideología de género nishkapa bandera.	ideología de genero nishkapa bandera
omniASR_LLM_1B	Chapter16_209_209.wav	Karipura sawarina bandera.	ari pura sawarina bandera
omniASR_LLM_1B	Chapter16_20_20.wav	Yupaychani, Alcaldesa.	yupaychani alcaldesa
omniASR_LLM_1B	Chapter16_210_210.wav	Yumanamanta yachana wasikunapi yachachinkapak bandera.	yumanamanta yachana wasikunapi yachachinkapak bandera
omniASR_LLM_1B	Chapter16_211_211.wav	Ima pachapipash, kariman, mana kashpaka warmiman tikranalla bandera.	imapachapipash jariman mana kashpaka warmiman tigranalla bandera
omniASR_LLM_1B	Chapter16_212_212.wav	Ashtawankarin allikuta uyapay, pastor.	ashtawan gari maliguta o yapay pastor
omniASR_LLM_1B	Chapter16_213_213.wav	Chichu warmikunapa wawakunata wañuchiypa, shulluypa bandera.	chichu warmikunapa wawakunata wanchipa shunkuypa bandera
omniASR_LLM_1B	Chapter16_218_218.wav	Shuk clavo shuk clavota llukchin, pastor.	shu clavo shu clavota lluchkchin pastor
omniASR_LLM_1B	Chapter16_222_222.wav	Jaboneropak ayllullaktapi	javon eropak ayllullak tapi
omniASR_LLM_1B	Chapter16_223_223.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter16_22_22.wav	Ashtakata kikinpi confianzata charini.	ashtaka takikinpi confianzata charini
omniASR_LLM_1B	Chapter16_24_24.wav	Ña ama Alcaldesa niwaychu.	ña ama alcaldesa niwaychu
omniASR_LLM_1B	Chapter16_2_2.wav	Pusak patsak pueblos originarios yallimi Apya Yalamanta tiyan.	pusac patzac pueblos originarios yalimi abia yala manta tian
omniASR_LLM_1B	Chapter16_38_38.wav	Shuk partido político nishkata.	su partido político nishkati
omniASR_LLM_1B	Chapter16_39_39.wav	Maymantatak chay yuyayka llukshirka, Eusebio.	maymantata chay uyayka llukshirka o sevio
omniASR_LLM_1B	Chapter16_40_40.wav	Kay pandemiaka tukuyta shukman tikrachishka.	kay pandemiaka tukuyta shuk matikrachishka
omniASR_LLM_1B	Chapter16_42_42.wav	Ruku políticokunaka normalidadman tikranata rimanakun.	ruku politikokunaka normalidadman tigranata rimanakun
omniASR_LLM_1B	Chapter16_43_43.wav	Ima normalidad?	ima normalidad
omniASR_LLM_1B	Chapter16_44_44.wav	Kunan llakikunata charinchik, ari, chayka kayna punchakuna washa normalidad nishkata chaypi kawsanakuymanta kay llakipi kawsanakunchik.	kunan llakikunata charinchik ari chayka kayna punllakuna washa normalidad nishkata chaypi kawsanajuymanta kay llakipi kawsanajunchik
omniASR_LLM_1B	Chapter16_45_45.wav	Ruku taytakunata vacunashpa purik hampikmi ñukamanka willawarka.	ruku taytakunata vakunashpa purik jambinmi ñukamanka villawarka
omniASR_LLM_1B	Chapter16_46_46.wav	Ñuka kumari Martapa mama Tomasa chayamurka.	ñukakumari martapa mama tomasha chayamurka
omniASR_LLM_1B	Chapter16_47_47.wav	Payka ashtaka ushikunata nietokunatapash charin.	pay kashtaka ushikunata nietokunatapash charin
omniASR_LLM_1B	Chapter16_50_50.wav	Shimita killparipay mascarillawan.	shimita killparipay mashkarillawan
omniASR_LLM_1B	Chapter16_54_54.wav	Mascarillata nikupani.	maskarillata nikupani
omniASR_LLM_1B	Chapter16_5_5.wav	Apolonio paypa katikkunawan ñankunapi, yachana wasipa punkukunapipash drogata katukunkakaman.	apolonio paypa katikunawan ñankunapi yachana wasipa punkukunapipash drogata jatukunkakaman
omniASR_LLM_1B	Chapter16_62_62.wav	Ashtawan kawsankapak munashpachu vacunarikupanki?	ashtawan kawsankapak munashpachu bakunarikupanki
omniASR_LLM_1B	Chapter16_65_65.wav	Tayta Dios munashpaka apankachari, ya.	tayta dios munashpaka apanka chariya
omniASR_LLM_1B	Chapter16_66_66.wav	Ama wakchalla kankapakmi vacunata munani.	ama wakchalla kankapakmi bakunata munani
omniASR_LLM_1B	Chapter16_67_67.wav	Ama wakchalla kankapak, mamita.	ama wakchalla kankapak mamita
omniASR_LLM_1B	Chapter16_69_69.wav	Kay pandemia chayamushkamanta ñuka ushikuna, ñukapa churikuna rikunkapak mana shamunka.	kay pandemia chayamushkamanta ñuka ushikuna ñukapa churikuna rikunkapak mana shamunka
omniASR_LLM_1B	Chapter16_6_6.wav	Policíakunata ama manchaychu.	policiakunataman manchaychu
omniASR_LLM_1B	Chapter16_74_74.wav	Ari, mamita, chayka llakimi kan.	ari mamita chayka llakimi kan
omniASR_LLM_1B	Chapter16_75_75.wav	Fredy, churi, kayman shamuy ratokupa.	frede churi kayman shamuy ratugupa
omniASR_LLM_1B	Chapter16_77_77.wav	Fredy, imashamanta sumak kawsay uyachik antaka wamprakunapak, yachakukkunapak, llamkakkunapak, wasipi kawsak wiwakunapapash uyachinakunata kay programakunata charin.	frede imashamanta sumak kawsay uyachiy antaka wambrakunapa yachakukkunapa llamkakkunapak wasipi kawsak wiwakunapapash uyachinakunata kay programakunata charin
omniASR_LLM_1B	Chapter16_78_78.wav	Shinapash hatun mamakunapak, hatun taytakunapak mana ima programakunata charinkichik.	shinapash jatun mamakunapa jatun taytakunapa mana ima programakunata charinkichik
omniASR_LLM_1B	Chapter16_80_80.wav	Ñuka razónta charinkapakka mana munanichu.	ñuka rasunta charinkapaka mana munanichu
omniASR_LLM_1B	Chapter16_81_81.wav	Ñukaka rukukunapa uyachiykunata kay programa nishkakunata rurachun munani.	ñukaka rukukunapa uyachikunata kay programa nishkakunata rurachun munani
omniASR_LLM_1B	Chapter16_83_83.wav	Chayka Tomasa mamaka ña na wakchalla kani yuyankachu.	chayka tomasa mamaka ñana wakchalla kani yuyankachu
omniASR_LLM_1B	Chapter16_89_89.wav	Ñukami kani, Marta, kanpa kusa.	ñukami kani mashta kambakush
omniASR_LLM_1B	Chapter16_8_8.wav	Gumersinda Bayer ukumantakunawan makanakukunkakaman.	gomercinda vayer ukumantakunawan makanajukunkakaman
omniASR_LLM_1B	Chapter16_92_92.wav	Kanta, ñukanchik Matildita ushikutapash.	kanda ñukanchik matildita ushigutapa
omniASR_LLM_1B	Chapter16_93_93.wav	Kanpa mapa shimirukuwan Matilditapa shutitaka ama niytapash niychu.	kanpak mapa shimirukuwan matilitapak shutitaka ama nitapash nichu
omniASR_LLM_1B	Chapter16_94_94.wav	Uyaway, Marta.	uyaway marta
omniASR_LLM_1B	Chapter16_97_97.wav	Supay ninkichu?	supay ninguita
omniASR_LLM_1B	Chapter16_9_9.wav	Shinallatak, vacunakuna manarak llaktaman chayamushka kankakaman.	shinallata vacunakuna manara llaktaman chayamushka kankakaman
omniASR_LLM_1B	Chapter17_100_100.wav	Warmikuna alli wawakunata wiñachichun, kusakunata kuyachun, guardianas del hogar kachun.	warmikuna alli wawakunata wiñachichun cosakunata kuyachun guardianas de lugar kachun
omniASR_LLM_1B	Chapter17_103_103.wav	Kaypimi ganaderokunapa chequeta kupanchik.	kaypimi ganaderokunapa chekita kupanchik
omniASR_LLM_1B	Chapter17_107_107.wav	Tayta cura, pastor, ñukanchik Golden Hands minera empresakunaka kay exploración y explotación llamkaykunawan kallarichun mayu umapi.	tayta kura pastor ñukanchik golden jans minera empresakunaka kay exploración y explotación llankaykunawan kallarichun mayu umapi
omniASR_LLM_1B	Chapter17_10_10.wav	Pastor, rikupay wawapak yachachina wasimanta kamukunata.	pastor rikupay wawapak yachachina wasimanta kamukunata
omniASR_LLM_1B	Chapter17_112_112.wav	Shina alli kashkamanta tayta Dioska achkata tikrachinkami.	shina alli kashkamanta tayta dioska achkata tigrachinkami
omniASR_LLM_1B	Chapter17_115_115.wav	Kaparinkapak, vallakuna, cartelkuna, folletokuna, televisión, radio willaykunawan.	kaparinkapak vallakuna kartelkuna folletokuna televisión radio willaykunawan
omniASR_LLM_1B	Chapter17_116_116.wav	Sumak kawsay uyachik antaka comunismomi kan, paykunaka feminaziskunatami yanapan.	sumak kawsay uyachigantaka comunismomi kan paykunaka feminaceskunatami yanapan
omniASR_LLM_1B	Chapter17_117_117.wav	Ari, alcaldíata mishana kanchik, alli makipi sakirichun, asegurarina kanchik.	arí alcaldiata mishana kanchik alli makipi sakirichun asegurarina kanchik
omniASR_LLM_1B	Chapter17_118_118.wav	Augustín, ñukanchik candidatowan, mishakrinchikmi, shinallatak chichu kuytsakunapak kamachiykunata churakrinchik, kay warmikunaman shuk wasikunata churakrinchik, paykunapak maternidadta chaskichun.	agustín ñukanchik candidatowan mishagrinchikmi shinallatak chichu kuytsakunapak kamachikunata churagrinchik kay warmikunaman suk wasikunata churagrinchik paykunapak maternidadta chaskichun
omniASR_LLM_1B	Chapter17_120_120.wav	Kay evangélicokuna, católicokunaka paykunaka kallarimanta mana paktallachu karkakuna, makanakushpalla kawsan karka.	kay evangelikokuna katolikokunaka paykunaka kallarimanta mana paktallachu karkakuna makanajushpalla kawsan karka
omniASR_LLM_1B	Chapter17_121_121.wav	Shinapash kay ideología de género uyarikpika chicleshina llutarirkakuna.	shinapash kay ideología de género uyarikpika chiklishina llutarirkakuna
omniASR_LLM_1B	Chapter17_122_122.wav	Empresariokunawan, derecha políticakunawan tantanakushpa katinakun.	empresariokunawan derecha politikokunawanpash tantanajushpa katinakun
omniASR_LLM_1B	Chapter17_123_123.wav	Feminismo nishkaka paykunapakka kallari enemigomi kan.	feminismo nishkaka paykunapaka kallari enemigomi kan
omniASR_LLM_1B	Chapter17_125_125.wav	Wawakunapak kawsayta cuidanchik nin.	wawakunapa kawsayta cuidanchik nin
omniASR_LLM_1B	Chapter17_127_127.wav	Ari, paykunaka shulluywan, anticonceptivowan, homosexualkunawan chaypilla yuyay kan.	ari paykunaka shulluywan anticonceptibowan homosesualkunawan chaypilla yuyaykan
omniASR_LLM_1B	Chapter17_129_129.wav	Imatak pasanyari?	imatapashanllari
omniASR_LLM_1B	Chapter17_130_130.wav	Chashnami kantaka controlan, ashtawan rikuriyan.	chashnami kantaka controlan ashtawan rikurian
omniASR_LLM_1B	Chapter17_131_131.wav	Yukuna, yumana, sexo nishkaka kanpakllamari kan, nachu shina kan?	yukuna yumana sexo nishkaka kanpallanmari kan nachushina kan
omniASR_LLM_1B	Chapter17_133_133.wav	Ari, kay Diospak shimi sawarina, kay taytapi, mamapi, wawapi tradicional ayllukunamanta chay tukuy cuentokuna.	ari kay diospak shimi sawarina kay taytapi mamapi wawapi tradicional ayllukunamanta chay tukuy kuentukuna
omniASR_LLM_1B	Chapter17_134_134.wav	Teatrollami kan.	teatro llami kan
omniASR_LLM_1B	Chapter17_135_135.wav	Chaykunaka umachikrin, religioso ñawita churashpa kullkikamayta pakankapak.	chaykunaka umachigrin religioso ñawita churashpa kushkikamayta pakankapa
omniASR_LLM_1B	Chapter17_138_138.wav	Eh, shuk kuytsaku llamkana entrevistaman rishka, payka ima condiciónwantak chay puestopi llamkakrini nishpa tapushka.	shuj kuytsaku llankana entrevistaman rishka payka ima condisiowantaj chay puestopi llankagrini nishpa tapushka
omniASR_LLM_1B	Chapter17_142_142.wav	Mana, kay puncha mana tiyanchu, mana feriadokuna tiyanchu.	mana kay punlla mana tiyanchu mana feriadokuna tiyanchu
omniASR_LLM_1B	Chapter17_144_144.wav	Mana, killa kullkipish na tiyanchu, nima centavo.	mana killakullkipish na tiyanchu nima centavo
omniASR_LLM_1B	Chapter17_146_146.wav	Na kuytsaku, kayka mama tukuna puestomi kan.	na kuytsaku kayka mama tukuna puestomi kan
omniASR_LLM_1B	Chapter17_148_148.wav	Uyay Gumersinda.	uyaykun mercinda
omniASR_LLM_1B	Chapter17_149_149.wav	Imashinatak kay gobierno hampikkunapak, yachaykunapak kullkita anchuchikrin, programa socialkunata anchuchikrin, preciokunata hawaman churakrin, salariokunatapash urayachikrin, tukuykunata llamkay illak sakirikrin, jubiladokunapak pensiónkunata ashayachikrin, llamkaykunata llukshichikrin, tukuyta privatizakrin?	imashinatak kay gobierno jambikunapak yachaykunapak kullkita anchuchikrin programa socialkunata anchuchikrin preciokunata jawaman churakrin salariokunatapash uriyachikrin tukuykunata llanka illa sakirikrin jubiladokunapak pensionkunata ushiyachikrin llankaykunata llukshichikrin tukuyta pribatisakrin
omniASR_LLM_1B	Chapter17_152_152.wav	Kay medidas económicas, kay llakikuna paktarichunka chawpi llaktapi tiyak runakunami wasipi sakirina kan, kay doméstico llaktakunata gratis aparishpa.	kay medidas económicas kay llakikuna paktarichunka chawpi llaktapi tiyak runakunami wasipi sakirina kan kay doméstico llaktakunata gratis aparishpa
omniASR_LLM_1B	Chapter17_154_154.wav	Shinapacha, Gumersinda!	shinapacha gomercinda
omniASR_LLM_1B	Chapter17_155_155.wav	Capitalismoka imatapish uyak warmikuna, wachakkunatami mutsurin.	capitalismoka imatapish uyak warmikuna wachakkunatami mutsurin
omniASR_LLM_1B	Chapter17_156_156.wav	Kullki illak tukuy veinticuatro pachakunata llamkachun, yanushpa, pichashpa, yachachishpa, hampishpa, wawakunata rikushpa, rukukunata rikushpa.	kullki illak tukuy veinti cuatro pachakunata llankachun may ima yanushpa pichashpa yachachishpa jambishpa wawakunata rikushpa rukukunata rikushpa
omniASR_LLM_1B	Chapter17_157_157.wav	Chaykunapak ayllukunata kamashpaka, charikkunapak bolsillokunatami kamakunkichik.	chaykunapak ayllukunata kamashpaka charikkunapak bolsillokunatami kamakunchik
omniASR_LLM_1B	Chapter17_159_159.wav	Na Diosta munaymanta ruranchu, Bibliamantapash mana ruranchu nachu?	na diosta munaymanta ruranchu bibliamantapash mana ruranchu nachú
omniASR_LLM_1B	Chapter17_160_160.wav	Na, kuyashka Gumersinda.	na kuyashka gomercinda
omniASR_LLM_1B	Chapter17_161_161.wav	Diospak shimitaka nimapak na munankunachu.	diospak shimitaka nimapak na munankunachu
omniASR_LLM_1B	Chapter17_162_162.wav	Maki ukupika charinmi proyecto político y económico nishkata.	maki ukupika charinmi proyecto político económico nishkata
omniASR_LLM_1B	Chapter17_164_164.wav	Pushakkuna Dios rimakkuna shinapish kullkita munan, dólarta munan.	pushagcuna dios rimagcuna shinapish kullkita munan dolarta munan
omniASR_LLM_1B	Chapter17_165_165.wav	Kutin ñankunapi kaparikkunaka, ayllumanta kaparinkuna, mana yachaymantaka kay privatizaciónkunata hatun corporaciónkunata yanapanata munan.	kutin ñankunapi kaparikkunaka ayllumanta kaparinkuna mana yachaymantaka kay pribatisasyunkunata jatun corporasyunkunata yanapanata munan
omniASR_LLM_1B	Chapter17_166_166.wav	Kay Golden Hands nishkashina.	kay golden jantsi nishkashin
omniASR_LLM_1B	Chapter17_167_167.wav	Jaboneropak ayllullaktapi	jaboneropak ayllullaktapi
omniASR_LLM_1B	Chapter17_168_168.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter17_1_1.wav	Shuk aya shina shina, fantasma shina shina, tukuy llaktakunapi purin ninmi, ashtawanka América Latina llaktakunapimi payka purín nin.	shuk aya shinashna fantasma shinashna tukuy llaktakunapi purin ninmi ashtawanka amerika latina llaktakunapimi payka purin nin
omniASR_LLM_1B	Chapter17_20_20.wav	Homosexualidadka shuk llaki unkuymi kan.	homosexualidadka shuk llakiy unkuymi kan
omniASR_LLM_1B	Chapter17_22_22.wav	Kay huchakunatami Dioska Sodoma, Gomorra llaktakunatapash tukuchirka.	kay juchakunatami dioska sodoma gomorra llaktakunatapash tukuchirka
omniASR_LLM_1B	Chapter17_23_23.wav	Imatatak kay herejekunaka munanchu imami?	imatataj kay herejekunaka munanchu imami
omniASR_LLM_1B	Chapter17_24_24.wav	Jehová kay barriokunata tukuchichun paykunapak huchamanta?	jehová kay barriokunata tukuchichun paykunapa juchamanta
omniASR_LLM_1B	Chapter17_27_27.wav	Paykunashina rurana kanchik, shuk tantanakuytami rurana kanchik, alcaldíata mishankapak, chaymanta ayllukunapak mamallaktapak valores nishkakunata shinchiyachina kanchik.	paykunashina rurana kanchik shuk tantanakuytami rurana kanchik alcaldeata mishankapak chaymanta ayllukunapak mama llaktapak valores nishkakunata shinchiyachina kanchik
omniASR_LLM_1B	Chapter17_2_2.wav	Sarun punchakunapika, kay ayaka comunismo nishka shuti karka.	sarun punchakunapika kay ayaka comunismo nishka shutikarka
omniASR_LLM_1B	Chapter17_30_30.wav	Valorkunamanta mana sinchita rimaypakchu kanki.	valorkunamanta mana sinchita rimaypakchu kanki
omniASR_LLM_1B	Chapter17_33_33.wav	Municipiota apak ukumanta alli yachakushkakunata rurankapak munakkunatapash charinchikmi.	municipiota apak ukumanta alli yachakushkakunata rurankapak munakunatapash charinchikmi
omniASR_LLM_1B	Chapter17_37_37.wav	Eh, mana mana, mashi Gumer.	mana mana mashi gomer
omniASR_LLM_1B	Chapter17_41_41.wav	Mana yachanichu, doctor.	mana yancha nichu doctor
omniASR_LLM_1B	Chapter17_47_47.wav	Imashpatak na matria shutichinchik?	imashpata na matria shutichinchik
omniASR_LLM_1B	Chapter17_49_49.wav	Ari, matria.	ari matria
omniASR_LLM_1B	Chapter17_4_4.wav	Ideología de género nishka.	ideología de género nishka
omniASR_LLM_1B	Chapter17_52_52.wav	Matria shutika chaytami nin, runakunapak sapikuna warmikunamanta kanchik, allpa shina pukuchik.	matria shutika chaytami nin runakunapa sapikuna warmikunamanta kanchik allpashina phukuchik
omniASR_LLM_1B	Chapter17_54_54.wav	Matria libre shutita churashun.	matria libre shutita churashun
omniASR_LLM_1B	Chapter17_55_55.wav	Provocativomi kan, liberadormi kan.	provocativomi kan liberadormi kan
omniASR_LLM_1B	Chapter17_58_58.wav	Huyayay, matria libre!	juyayay matia libre
omniASR_LLM_1B	Chapter17_5_5.wav	Kallaripika ukupachawan kay infierno nishkawan manchayta churarka, kipamanka comunismo nishkawan manchayta churan, kunanka ideología de género nishkawan manchachinakun.	kallaripika ukupachawan kay infierno nishkawan manllayta churarka jipamanka comunismo nishkawan manllayta churan kunanka ideología de género nishkawan manllachinakun
omniASR_LLM_1B	Chapter17_60_60.wav	Wilson Gualachi empresa mineramanta pushak, petroleramanta pushakpash, shuk Medina shutiwan runapash, chay wakra kamayuk Amazoníata rupachishka runa, ari, chay runakuna pastor evangélicowan católico curawanpash tantanakushkakuna.	wilsun walachi empresa mineramanta pushak petroleramanta pushakpash shuk medina shutiwan runapash chay wakra kamayuk amazoniata rupachishka runa ari chay runakuna pastor evangelicowan catolico curawanpash tantanajushkakuna
omniASR_LLM_1B	Chapter17_62_62.wav	Aylluka sagradomi kan, ñukanchik llakta kawsaypak.	aylluka sagradomi kan ñukanchik llakta kawsaypak
