audio_file	transcription
Chapter2_101_101.wav	Alcandesapak antawapash kayna tachuelakunawan utukurirka.
Chapter2_55_55.wav	Shamuychik, picharina pankakunata ña na charinichu, shinapash chayraklla pallashka tumatikunata charini.
Chapter2_137_137.wav	Imashinashi chay ruraykunata shinashun willachik antakunata mana charishpaka?
Chapter2_97_97.wav	Manachu pinkanayan?
Chapter2_108_108.wav	Kunanka tikrachiklla tikrachiklla warmiwan tiyarishkanika.
Chapter2_63_63.wav	Imatak ninki?
Chapter2_130_130.wav	Aha, imatak kaypi maskanki, Fredy.
Chapter2_64_64.wav	Chawpi kikinpa, chawpi ñukanchikpa.
Chapter2_90_90.wav	Puñushpalla nachu?
Chapter2_46_46.wav	Imapaktak chay tukuytaka munanki?
Chapter2_79_79.wav	Dios yayapak, Dios churipak, Espíritu Santopak.
Chapter2_112_112.wav	Makitallaka mana shinashachu, kashna makita mukitishpami waktasha.
Chapter2_41_41.wav	Charinkichu?
Chapter2_115_115.wav	Mana alli warmikuna.
Chapter2_83_83.wav	Ñami fotokunata cajawan shayakukta llukchirka.
Chapter2_77_77.wav	Kunkaychik wamprakuna, ñukaka mana mapa negociokunapi satirinichu.
Chapter2_123_123.wav	Cárcel shinapi kawsan.
Chapter2_48_48.wav	Yupaychani, yupaychani.
Chapter2_70_70.wav	Ukupi llamkak riksik mashikunami kay cajakunata ñukanchikman kurka.
Chapter2_84_84.wav	Mana nikpika, internetman witsikachishpa kikinta huchachishun.
Chapter2_124_124.wav	Shinapash imasha ñuka mashi nirka shina, yankalla, yankalla imatapash mana rurashpa kawsashpa pinarini, imamanta, ña político tikrasha yashpa.
Chapter2_184_184.wav	Muspaña kankichik.
Chapter2_170_170.wav	Wasipi llakichishkamanta, rimaykunawan, kapariykunawan, waktaykunawan llakichishkamanta.
Chapter2_24_24.wav	Nachu vacunarirkanki?
Chapter2_177_177.wav	Waktashkakunata rikuchiway.
Chapter2_183_183.wav	Kankunaka chaypurallatakmi kankichik.
Chapter2_148_148.wav	Achka kullkiwan nachu?
Chapter2_23_23.wav	Shinaka, yankallachari rurak tukurkanki.
Chapter2_141_141.wav	Imatak ruray ushashun, Fredy?
Chapter2_4_4.wav	Mana vacunarina kashpapash vacunarirka.
Chapter2_15_15.wav	Ari, shinami, pushak juez.
Chapter2_3_3.wav	Ari, kunanllatak kankunapak ñawpapi vacunarikrini.
Chapter2_146_146.wav	Ari, alli yuyaymi rikurin Fredy, shinapash.
Chapter2_12_12.wav	Mana allichu, mama.
Chapter2_179_179.wav	Kikinpash waktak runami kanki yuyachin.
Chapter2_85_85.wav	Ari ninki.
Chapter2_71_71.wav	Kayta.
Chapter2_125_125.wav	Pushak alcaldesa.
Chapter2_76_76.wav	Upashina, hamuktarkankichu?
Chapter2_82_82.wav	Ñuka riksik mashimi.
Chapter2_49_49.wav	Shinapash, kunanka alcaldesa pushakka mana llakipichu nin.
Chapter2_122_122.wav	Patio illak, shuklla ukupi kawsan, samayta hapinkapakpash mana charin.
Chapter2_40_40.wav	Mashi Gumersinda, siki picharina pankata katuway.
Chapter2_114_114.wav	Ama ñuka mamata makaychu, tayta.
Chapter2_47_47.wav	Chayka, kay pandemiamanta, yapata isma yallinakunchik.
Chapter2_113_113.wav	Pi kakta riksinki, piwan kakta yachanki, kanpa kusami kan.
Chapter2_78_78.wav	Dios ama munachun.
Chapter2_147_147.wav	Imatatak mutsurin chaypakka?
Chapter2_2_2.wav	Shinami urmarka alcaldesa pushak Magdalena Ayala, ninan allikachishka llamkak, shinapash umay tukurkami.
Chapter2_178_178.wav	Tukuykunami shinallatak kankichik.
Chapter2_13_13.wav	Chay vacunakunaka yupashkallami kan, Ministerio de Salud ukumanta kutinlla yupashkami kan.
Chapter2_5_5.wav	Jaboneropak ayllullaktapi
Chapter2_140_140.wav	Alli willaykunaka mana tiyanchu.
Chapter2_14_14.wav	Ama huchachichun imatapash ninkapak munankichu?
Chapter2_182_182.wav	Imatak nikunyari.
Chapter2_176_176.wav	Mana shina kanchu, ñukaka kikinpak nishkata uyana kani, paypatapash uyana kani.
Chapter2_22_22.wav	Ayllullaktapi shimisapa kawsakkunaman alli kayta rikuchikkunamanta.
Chapter2_149_149.wav	Mana mana, uyachinkapak antakunata rantinkapakka mana yapa kullkita mutsurinchu.
Chapter2_171_171.wav	Waktashkata rikuchiway.
Chapter2_185_185.wav	Ñukapak pachakunata chinkachinkapakmi shamushkani.
Chapter2_25_25.wav	Na na na, mana yankamanta.
Chapter5_135_135.wav	Shinallatak ayllullaktapi ima na alli tiyashkakunata willankapak kayanakun.
Chapter5_61_61.wav	Ashtaka llamkayta kun.
Chapter5_95_95.wav	Tushuykunataka upyaykunatapash ña ruray kallariy nikpirak kallarishun.
Chapter5_132_132.wav	Ashtawan uyakkunata charin.
Chapter5_59_59.wav	Shinapachami kan, Fredy.
Chapter5_92_92.wav	Na shina kankachu.
Chapter5_66_66.wav	Lulapash yachakuy wasiman rirka mana tikramunkachu.
Chapter5_104_104.wav	Kutinlla?
Chapter5_50_50.wav	Shinapash, ñukanchikpash kawsanami kanchik.
Chapter5_68_68.wav	Shinami shinami.
Chapter5_103_103.wav	Kutin chaypimi kan, alcaldesa.
Chapter5_57_57.wav	Proyectokunaka kallarinkapak shinallatakmi kan.
Chapter5_168_168.wav	Shinami kana.
Chapter5_157_157.wav	Shamuy.
Chapter5_150_150.wav	Ñukaka voluntariashinami shamushkani.
Chapter5_159_159.wav	Shuyanki, Fredy, willachinami kani.
Chapter5_32_32.wav	Tukuy yuyukunata ñukanchik alli mikunata charinkapak.
Chapter5_166_166.wav	Sumak kawsay uyachik antapika pipash llamkayta ushanmi.
Chapter5_192_192.wav	Shinapash paymi kankunataka asinka.
Chapter5_35_35.wav	Chaypika mana alli kiwapash mana wiñanchu.
Chapter5_195_195.wav	Shinapash kikinta tapupani.
Chapter5_161_161.wav	Mana shinachu, ñukaka trans nishkami kani.
Chapter5_102_102.wav	Uyaychik, uyaychik.
Chapter5_69_69.wav	Kunanka imatak rurashun ninki?
Chapter5_56_56.wav	Shina allimi.
Chapter5_105_105.wav	Ari, alcaldesa.
Chapter5_51_51.wav	Nachu shina kan?
Chapter5_58_58.wav	Shinapash mana yuyaywanlla, munaywanlla mikunaka rikurinkachu.
Chapter5_133_133.wav	Mashipura napaykunata kachanakun.
Chapter5_67_67.wav	Kan, Quique, kayapa sawarinki, kutinka mana rikurinkichu.
Chapter5_93_93.wav	Sumakpacha yuyaymi, wawki.
Chapter5_134_134.wav	Kuyarishkakunapash takikunata mañanakun.
Chapter5_94_94.wav	Shinapash chaykunataka kipamanrak rikushun.
Chapter5_60_60.wav	Kay llamkayka ashtakata kun.
Chapter5_34_34.wav	Ñuka charishka allpaka mana allichu.
Chapter5_160_160.wav	Payka, pay nishpaka, payka kari warmimi kan.
Chapter5_194_194.wav	Mana sakishunchu, chay maytapash parlakuk warmi ñukanchik wawakunata wakllichichun.
Chapter5_33_33.wav	Alli mikuytaka charinchikmi ñukanchik yuyukunata, murukunata huntachishpa mikuna kanchik.
Chapter5_158_158.wav	Ari, ari, ña uyarkanimi Manolo kaypi llamkankapak munakta.
Chapter5_193_193.wav	Uyaychik.
Chapter5_167_167.wav	Tukuykunapa shimikunata uyachinchik.
Chapter5_151_151.wav	Ima ninkichiktak?
Chapter5_169_169.wav	Allimi chayka.
Chapter5_156_156.wav	Fredy, shamuy.
Chapter5_216_216.wav	Shukniki artículopi nipanmi, tukuy runakunami pakta kan, dignidadpi derechokunapipash.
Chapter5_229_229.wav	Kawsaypika tukuy paypapacha kanapi chayamunmi.
Chapter5_211_211.wav	Kutin nipani, shimita killparipay.
Chapter5_227_227.wav	Ama apurariychu, pastor.
Chapter5_218_218.wav	Shamuy, Manuela.
Chapter5_220_220.wav	Manuelaka kikinshina runami kan, pastor.
Chapter5_221_221.wav	O shuk mundomantama shamushka rikunkichu?
Chapter5_226_226.wav	Ima ninki.
Chapter5_219_219.wav	Imanalla.
Chapter5_210_210.wav	Pasiflora hampitami kukrini.
Chapter5_217_217.wav	Kaypimi Manuela.
Chapter5_228_228.wav	Allimanta ripay.
Chapter5_235_235.wav	Ima ninki?
Chapter5_232_232.wav	Ñami yachani ima ruranata.
Chapter5_204_204.wav	Ñukanchik wawakuna kari warmi tukuchun munanchikmi.
Chapter5_203_203.wav	Chaytachu kankunaka munankichik.
Chapter5_202_202.wav	Kari warmi kayka coronavirustapash yalli unkuyshinami kan.
Chapter5_205_205.wav	Kankunaka, kankunaka ninakunkichik kari kanata, warmi kanata akllay ushanallami ninakunkichik.
Chapter5_233_233.wav	Ñami yachani imashina mapakunata anchuchinata.
Chapter5_234_234.wav	Haku, supay.
Chapter5_174_174.wav	Contratada nishpapash ima kullkitapash mana kushunchu.
Chapter5_180_180.wav	Sumak wakllichik kan.
Chapter5_20_20.wav	Ishkay uchilla ukukunatalla charinchik.
Chapter5_187_187.wav	Ña yuyarirkani.
Chapter5_18_18.wav	Chaypaka allpataka mana charinichu, Gumersinda.
Chapter5_173_173.wav	Contratashka kanki mashi.
Chapter5_27_27.wav	Pirkakunapipash warkushpa tarpunallami.
Chapter5_9_9.wav	Tukuy shunkuwanmi llamkakun.
Chapter5_145_145.wav	Mana, ñukaka trabajotami maskakuni.
Chapter5_11_11.wav	Pandemiamanta rimaykuna
Chapter5_142_142.wav	Manuela nishpa rimaway.
Chapter5_7_7.wav	Kikinkuna rikunkichikman shuk hatun muchikuta churakushka tantanakuymanta warmikunata yachachikun.
Chapter5_29_29.wav	Imatatak tarpukrinchik, mashi Gumer?
Chapter5_16_16.wav	Mana sinchichu.
Chapter5_189_189.wav	Chay seis seis seis, sukta sukta suktakunamanta rimanakurkankichik.
Chapter5_129_129.wav	Shuk warmi uhushpa kanatalla munarka.
Chapter5_42_42.wav	Kipamanka chay wanuwan mana alli allpawan chapuna, chayllami kan.
Chapter5_89_89.wav	Tushuykunata ruray ushanchik.
Chapter5_116_116.wav	Uhukuktallami munanchik.
Chapter5_45_45.wav	Imashpatak Josefina mana shamushka?
Chapter5_111_111.wav	Radiomanta wamprakuna shuk alli yuyaytami charin.
Chapter5_73_73.wav	Ñukanchik uchilla antakunapika wakinpilla imapash chayamushpa kapanka.
Chapter5_118_118.wav	Uyay, kuytsa, allichu kanki?
Chapter5_87_87.wav	Canadá llaktamanta uyachik antakunaka lotería nishkakunata rurashpa kawsan ninmi.
Chapter5_127_127.wav	Imapash na alli ayata rikushkashina.
Chapter5_80_80.wav	Jaboneropak ayllullaktakunapi ashtaka Apoloniokunami tiyan.
Chapter5_74_74.wav	Shinaka imashatak shinashun.
Chapter5_120_120.wav	Contagiarishkami kaniyari.
Chapter5_6_6.wav	Mana mana.
Chapter5_28_28.wav	Hatunlla botellakunapi, shuk rukulla mankakunapipash.
Chapter5_143_143.wav	Kaypimi kani, imatapash rurasha yashpami shamushkani.
Chapter5_17_17.wav	Rurashunchik.
Chapter5_188_188.wav	Kankunaka millay ayapa señalmanta kankichik nachu?
Chapter5_144_144.wav	Ña ña, imapash napayta kachankapak ninkichu?
Chapter5_1_1.wav	Chay katuk Gumersinda mashika ninantami llamkakun.
Chapter5_10_10.wav	Jaboneropak ayllullaktapi
Chapter5_172_172.wav	Shinapash tukuykuna igualllatakmi kana kanchik.
Chapter5_186_186.wav	Ima nishpatak, shuk, shuk kari warmi kakta uyachina antapi rimachun churankichik?
Chapter5_19_19.wav	Kikin yachankimi imashina kawsakushkata.
Chapter5_26_26.wav	Ari, charinimi.
Chapter5_8_8.wav	Lunes punchata kallarishpa viernes punchakaman chusku horasta llamkakun.
Chapter5_181_181.wav	Kay llaktamanta tukuy ayllukunapa alli kawsayta wakllichinakunkichik!
Chapter5_175_175.wav	Shinami Manuela ayllukunapak uyachik antapi programakunata rurashpa llamkay kallarirka.
Chapter5_21_21.wav	Nachu ventanata charinkiyari?
Chapter5_75_75.wav	Alcaldesawan ñami vacunamanta uyachinkapak firmakrinchik.
Chapter5_81_81.wav	Ashtakakunata ruray ushanchik.
Chapter5_121_121.wav	Unkushkachu kanki?
Chapter5_119_119.wav	Antakulla.
Chapter5_86_86.wav	Rifa nishkakunata ruray ushanchik.
Chapter5_72_72.wav	Shuk hatun antakunaka tukuyta apashpa rinkunami kan.
Chapter5_126_126.wav	Raymipi kashkakunaka kallpashpa llukshirka.
Chapter5_44_44.wav	Paypash kashna tarpuna pampata rurachun.
Chapter5_110_110.wav	Imashpa?
Chapter5_43_43.wav	Josefina kumariman willakrini.
Chapter5_128_128.wav	Mana mutsurirkachu ni shuk policíata.
Chapter5_88_88.wav	Tukuy hunkaykunapi bingo nishka pukllaykunatapash rurashpa uyachik antataka ñawpaman ñawpaman apanakun nin.
Chapter5_117_117.wav	Ña rikunki.
Chapter5_198_198.wav	Ñukaka Jesucristopi kishpichishkami kani.
Chapter5_153_153.wav	Ñukaka mana yachanika chaytaka.
Chapter5_38_38.wav	Mana mashi.
Chapter5_154_154.wav	Shuyay, Fredyta kayachikrini, paymi ñukanchik pushak, ashata shuyay.
Chapter5_36_36.wav	Chaypami wanuta charinchik.
Chapter5_196_196.wav	Manuelaka imatapash kikinta rurakun?
Chapter5_162_162.wav	Manuela shutimi kani, ñukaka karimi wacharirkani, shinapash ñukaka warmishinami kawsani.
Chapter5_31_31.wav	Brócoli, tomate, acelga, pimiento, zanohoria.
Chapter5_165_165.wav	Mana imapash kanchu, Lula?
Chapter5_191_191.wav	Tayta diosta asichiylla.
Chapter5_131_131.wav	Alli kawsay uyachik antapika tukuymi alli rikun.
Chapter5_91_91.wav	Wakin cervezakutapash katuy ushanchik.
Chapter5_65_65.wav	Uyachik anta voluntariokunawanllaka llamkamushpaka mana yapa karuta rikrinkachu.
Chapter5_136_136.wav	Asha pachakunapilla uyachik antaka mascarillakunatapash yalli mutsurishkami karka.
Chapter5_62_62.wav	Programata rurana, cabinaman shamuna, parlana, shuk programakunawan yanaparina.
Chapter5_96_96.wav	Yuyariychik, imashinatak waminsi wasipika yallishkata.
Chapter5_109_109.wav	Alcaldesa, ama kayaychu.
Chapter5_100_100.wav	Nachu chaymanta taki shamukukta uyankichik?
Chapter5_54_54.wav	Voluntarioshina llamkanakunchik.
Chapter5_107_107.wav	Mana, mana sakikrinichu.
Chapter5_98_98.wav	Kunanpipash chayka tiyanrakmi.
Chapter5_138_138.wav	Imanalla.
Chapter5_53_53.wav	Imatak chaywanka ninkapak munankiyari?
Chapter5_30_30.wav	Tukuyta.
Chapter5_190_190.wav	Shinallatak chay plandemia nishkakunamantapash, nachu?
Chapter5_164_164.wav	Kishpichiway, kishpichiway, pantashkani.
Chapter5_37_37.wav	Kayka ima wiwatik?
Chapter5_163_163.wav	Warmimi kani.
Chapter5_197_197.wav	Ñukataka nimapi.
Chapter5_155_155.wav	Ya, shuyasha shinaka.
Chapter5_199_199.wav	Shinapash ñuka churikunata wakllichikun.
Chapter5_39_39.wav	Chashnalla.
Chapter5_152_152.wav	Imacha.
Chapter5_106_106.wav	Chaykunataka chawpi tutapi llukshik supaypash mana allichinchu.
Chapter5_99_99.wav	Uyankichikchu.
Chapter5_52_52.wav	Shinami kan, shinapash, mana hamuktanichu, Fredy.
Chapter5_139_139.wav	Imanalla.
Chapter5_101_101.wav	Waminsi wasimanta shamukun.
Chapter5_55_55.wav	Nima kullkitapish na hapinakunchik.
Chapter5_137_137.wav	Shinapash, mashikuna, llakikunaka rikurimunmi, Gumersinda mashipa uchilla wawa punkuta waktachikpi.
Chapter5_97_97.wav	Imashina kashkatak, mana.
Chapter5_108_108.wav	Kunanllatak policíata kayachikrini.
Chapter5_63_63.wav	Ari, kayka ashtaka pachakunatami apan.
Chapter5_130_130.wav	Kay uyachik antamanta wamprakunapa yuyayka allipachami karka.
Chapter5_64_64.wav	Shinapash nima kullkita mana hapinchikchu.
Chapter5_90_90.wav	Chaypi imapash mikunakunata, mishki yakukunata katuy ushanchik.
Chapter5_212_212.wav	San Pablo kashnami nirka.
Chapter5_215_215.wav	Shinapash kay uyachik antapika Declaración Universal de los Derechos Humanosta nishkatami katipanchik.
Chapter5_223_223.wav	Shinapash Manuelaka ñukanchikwanmi sakirin.
Chapter5_224_224.wav	Bendiciones, chaskipaychik.
Chapter5_225_225.wav	Ari, bendiciónta chaskipay.
Chapter5_222_222.wav	Yupaychani kayman shamushkamanta.
Chapter5_214_214.wav	Kikinkunaka Pablopa nikushkakunata katipaychik.
Chapter5_213_213.wav	Warmiyashkakuna, kari warmikunapash pachakamakpak reinotaka mana hapinkakunachu.
Chapter5_231_231.wav	Usa ñami ñakcha chayamurka.
Chapter5_209_209.wav	Mashi, kikinmanka mana yakuta karakrinichu.
Chapter5_236_236.wav	Ay, ima niniyari, haku, pastor!
Chapter5_200_200.wav	Chay kari warmi tukuykuna igualmi kanchik nikun.
Chapter5_238_238.wav	Pandemiamanta rimaykuna
Chapter5_207_207.wav	Ayllukuna piñanakuchun, wakllichun.
Chapter5_206_206.wav	Chaytami munanakunkichik.
Chapter5_201_201.wav	Kari warmi tukuyka kimirinlla ninmi.
Chapter5_208_208.wav	Llukshiy kaymanta, supay, llukshiy llukshiy!
Chapter5_237_237.wav	Jaboneropak ayllullaktapi
Chapter5_230_230.wav	Shinami, wawa.
Chapter5_46_46.wav	Wañukunmi, covid hapishkamari.
Chapter5_79_79.wav	Shinami.
Chapter5_112_112.wav	Maykan?
Chapter5_41_41.wav	Chaypika kuykakunami llamkanka.
Chapter5_115_115.wav	Shuk uhukukta.
Chapter5_83_83.wav	Ari, shuk cafeteríata shayachishun.
Chapter5_77_77.wav	Na kankachu.
Chapter5_123_123.wav	Ey, mashikuna, kaymanta hakuchik, covid covid purikunmi.
Chapter5_48_48.wav	Ari mashikuna, ñami ñukanchik uyachik antata charinchik.
Chapter5_70_70.wav	Publicidad nishkata uyachik antapi yallichiyta ushanchik.
Chapter5_84_84.wav	Tiyarinakunatachu karuyachishpa, ama yapa kimiriklla tiyanakunkapak.
Chapter5_124_124.wav	Kankunapa kawsaymanta kallpaychik.
Chapter5_184_184.wav	Ama shina kashpa, mascarillata churakupay.
Chapter5_170_170.wav	Manuela, imamantatak programata rurankapak munanki?
Chapter5_24_24.wav	Ñukaka uchilla wasipimi kawsani.
Chapter5_177_177.wav	Imashina mikunapi akcha yaykun shina, shuk alli ñakcharishka warmi iglesiamanta pastorwan uyachik antaman chayarka.
Chapter5_183_183.wav	Chaywan yapata kapariykunata chiriyaypapash.
Chapter5_148_148.wav	Shinaka.
Chapter5_23_23.wav	Shuk metro allpawan yanapashami.
Chapter5_141_141.wav	Gumerpa churi, nachu?
Chapter5_4_4.wav	Paktarak chay Guapo nishkawan.
Chapter5_15_15.wav	Ñukanchik mikunakunata tarpuy ushanchikmi.
Chapter5_3_3.wav	Covid pruebakunata hampik ukumanta shuwashkata katukushkamanta.
Chapter5_146_146.wav	Locucionista kanata munashkanimi.
Chapter5_12_12.wav	Pichka capítulo
Chapter5_179_179.wav	Manacha?
Chapter5_85_85.wav	Shuyay, shuyay, shuk yuyaytapash ñuka charinimi.
Chapter5_71_71.wav	Shinapash chaywanlla mana kawsayta ushashunchu.
Chapter5_125_125.wav	Kikinkuna rikushka kankichikman!
Chapter5_76_76.wav	Shuk instituciónkunawanpash, allpata yanapankapak, warmikunatapash ama makachun, willachinkapak llamkashun niy ushanchikmi.
Chapter5_82_82.wav	Kay shina, Joaquín sakikpika, kay patiopi, shuk cafeteríata shayachishun.
Chapter5_49_49.wav	Sumak kawsay uyachik anta.
Chapter5_122_122.wav	Shinapash mascarilla illak.
Chapter5_40_40.wav	Mikunakunamanta tukuy puchukunata, lulun karakunata, chay tukuyta tantachishpa shuk killata ismuchun sakina.
Chapter5_114_114.wav	Shuk uhuchikta?
Chapter5_47_47.wav	Kiwa yakuta upyashpa, ñallami alli tukunka.
Chapter5_113_113.wav	Shuk uhukuktallami munanchik.
Chapter5_78_78.wav	Apoloniopak takuriyshina nachu.
Chapter5_147_147.wav	Kaypika, llamkaymantaka mana kullkita hapinchikchu.
Chapter5_2_2.wav	Chay juezmi shuk watata huertos familiares nishka hawa llamkachun mañarka.
Chapter5_178_178.wav	Chaychu sumak kawsay uyachik anta.
Chapter5_13_13.wav	Manuelapak chayamuy
Chapter5_5_5.wav	Ama chay rumipillatak kutin waktarinkichu, nachu?
Chapter5_140_140.wav	Nachu kanka Manolo kanki yari.
Chapter5_14_14.wav	Mashikuna, ñukanchik propio huertokunata ayllullaktapi chariyta ushanchikmi.
Chapter5_182_182.wav	Asha yakukuta munankichu mashi?
Chapter5_176_176.wav	Sumak kawsay, kuychishina sumak uyachina anta.
Chapter5_22_22.wav	Wasi ñawpapi, shuk ashalla allpakupi, jardín pampapi, chaypi tarpuy ushanki.
Chapter5_149_149.wav	Ari ari, chaytaka yachanimi.
Chapter5_171_171.wav	Chaymantallatak, Fredy, discriminación hawa, shuk layami kanchik.
Chapter5_185_185.wav	Panika mancharishkami, razónta charinmi.
Chapter5_25_25.wav	Nachu terrazakunata charinkiyari?
Chapter16_135_135.wav	Mama, kanta rikunkapakmi nietokuna shamushka.
Chapter16_61_61.wav	Ñami pusak chunka pichka watata paktarkani.
Chapter16_95_95.wav	Mana ñukachu karkani.
Chapter16_132_132.wav	Kay llaktapika ashtaka yanapak runakunami tiyan.
Chapter16_59_59.wav	Mashna watatak charipanki?
Chapter16_92_92.wav	Kanta, ñukanchik Matildita ushikutapash.
Chapter16_66_66.wav	Ama wakchalla kankapakmi vacunata munani.
Chapter16_104_104.wav	Ñuka ushita llakichishkamanta nimamanta mana kishpichishachu.
Chapter16_50_50.wav	Shimita killparipay mascarillawan.
Chapter16_68_68.wav	Ari wawa.
Chapter16_103_103.wav	Nimamanta, uyankichu?
Chapter16_57_57.wav	Kaypika allichu kani?
Chapter16_168_168.wav	Allikutapacha maskana yuyanami kanchik.
Chapter16_157_157.wav	E, munanimi, Eusebio, chay tantanakuy wiñachinata yuyaytaka, e, allikachinimi.
Chapter16_150_150.wav	Ukllariytamari ashtakata mutsuni.
Chapter16_159_159.wav	Ari, ñukaka kankunawanmi kani, Alcaldesa.
Chapter16_32_32.wav	Alcaldesa, nini, Magdalena.
Chapter16_166_166.wav	Shinapash, mana kikinta rimanichu, alcaldesa.
Chapter16_192_192.wav	Kikinman willachinacha?
Chapter16_35_35.wav	Shuk tantanakuyta wiñachishun.
Chapter16_195_195.wav	Mana, hucha niy, hatun hucha.
Chapter16_161_161.wav	Kikinka, kikinka, mashi Gumersinda.
Chapter16_102_102.wav	Shina kashpaka, kishpichiwayyari.
Chapter16_69_69.wav	Kay pandemia chayamushkamanta ñuka ushikuna, ñukapa churikuna rikunkapak mana shamunka.
Chapter16_56_56.wav	Kaykuman kimirimupay.
Chapter16_105_105.wav	Kunanka kullkita charinimi.
Chapter16_51_51.wav	Imatak ninki, wawa?
Chapter16_58_58.wav	Chaypi allima kapanki, mama.
Chapter16_133_133.wav	Rikuychik, ñukapak kumari Martapa hampik mashitapash.
Chapter16_67_67.wav	Ama wakchalla kankapak, mamita.
Chapter16_93_93.wav	Kanpa mapa shimirukuwan Matilditapa shutitaka ama niytapash niychu.
Chapter16_134_134.wav	Kuytsa wamprakunapashmi tiyan.
Chapter16_94_94.wav	Uyaway, Marta.
Chapter16_60_60.wav	Pusak chunka pichka watatami charini, wawa.
Chapter16_34_34.wav	Ñukaka kaytamari ninkapak munani.
Chapter16_160_160.wav	Allipacha.
Chapter16_194_194.wav	Milagro?
Chapter16_33_33.wav	Chaytaka manarak.
Chapter16_158_158.wav	Chayka yaykukunkichu, Amaru?
